year,rating,num_votes,title,recent_film,awarded
2009,6.2,10471,"My Son, My Son, What Have Ye Done",1,0
2009,7.3,11,The Lost Woman,1,0
2009,5.3,217,George's Intervention,1,0
2009,3.7,629,Hellbinders,1,0
2009,6.5,66367,The Informant!,1,1
2009,5.6,29,The Contenders,1,1
2009,6.2,135582,The Men Who Stare at Goats,1,1
2009,2.1,551,Uncharted,1,0
2009,3.7,797,Repo Chick,1,0
2009,4.5,2182,The Pagan Queen,1,0
2009,6.9,81,Vicious Circle,1,1
2009,5.1,202,Cayman Went,1,0
2009,4.2,3512,Open Graves,1,0
2009,5.0,596,The Bait,1,0
2009,3.9,1000,Opposite Day,1,0
2009,4.8,43485,All About Steve,1,1
2009,5.2,12521,The Thaw,1,1
2009,7.1,33,Between Floors,1,1
2009,4.9,2156,The Heavy,1,0
2009,5.6,71,Timetravel_0,1,1
2009,5.5,520,The Scenesters,1,1
2009,7.2,42,John Heffron: Middle Class Funny,1,0
2009,6.2,118,Boppin' at the Glue Factory,1,1
2009,7.0,15,Anikruya,1,0
2009,4.5,15,Shadow Falls Memorial,1,0
2009,4.3,309,Night of the Living Dead: Reanimated,1,0
2009,6.6,43,Aliens on Crack,1,0
2009,7.2,247483,The Road,1,1
2009,5.7,137851,Gamer,1,1
2009,6.4,7683,Life During Wartime,1,1
2009,6.0,3497,A Dog Year,1,0
2009,6.1,49561,Extract,1,0
2009,6.6,79483,Bad Lieutenant: Port of Call New Orleans,1,1
2009,8.7,18,The Sunset Sky,1,0
2009,6.3,11193,The Revenant,1,1
2009,6.4,84,A Line in the Sand,1,1
2009,4.1,66,The Green Monster,1,0
2009,8.6,15,Red Apples Falling,1,0
2009,6.3,69234,The Collector,1,0
2009,4.9,126,The Strawberry Shortcake Movie: Sky's the Limit,1,0
2009,6.2,25,Dreamland,1,0
2009,5.8,167,Love Simple,1,0
2009,5.2,315,Project Solitude,1,0
2009,7.1,13,Legend of Billy Fail,1,0
2009,8.0,65,Still the Drums,1,1
2009,5.4,14,The Lowborn,1,0
2009,8.6,13,The Kings,1,0
2009,5.0,189,One Hour Fantasy Girl,1,0
2009,3.1,228,Abduction,1,0
2009,4.5,146,The Deported,1,0
2009,7.3,23,Pro-Black Sheep,1,1
2009,4.4,26,Last Night in Brooklyn,1,0
2009,6.2,481,The Nail: The Story of Joey Nardone,1,1
2009,5.0,16,Override,1,0
2009,5.4,23508,Aliens in the Attic,1,0
2009,7.0,125266,Julie & Julia,1,1
2009,6.3,62,Pepe & Santo vs. America,1,0
2009,5.8,6544,Malone,1,0
2009,4.9,111,GoatSucker,1,0
2009,6.7,120,Shirley Adams,1,1
2009,7.9,39,Tickling Leo,1,1
2009,6.4,32,The Suitcase,1,0
2009,5.4,57,Widow,1,0
2009,7.3,15,The Junior League of Superheroes,1,0
2009,6.7,28,Black Russian,1,0
2009,6.7,13,The Mel Bourne Ultimatum,1,0
2009,7.4,10,Euthination,1,0
2009,3.8,34,Project: Threshold,1,0
2009,5.7,212627,G.I. Joe: The Rise of Cobra,1,1
2009,7.0,28,The Path of Torment,1,0
2009,3.9,1951,Neighbor,1,1
2009,6.3,68,Absence,1,0
2009,6.9,34,Nightbeats,1,0
2009,3.9,708,B-Girl,1,1
2009,4.1,14,A Little Bit of Faith,1,0
2009,4.6,666,Shadowheart,1,0
2009,4.4,252,Zombie Dearest,1,0
2009,6.8,25,"WWE Summerslam: The Complete Anthology, Vol. 3",1,0
2009,5.0,13,I'm on Fire,1,0
2009,7.1,154867,The Time Traveler's Wife,1,1
2009,5.7,22232,"The Goods: Live Hard, Sell Hard",1,0
2009,3.6,571,Room 33,1,0
2009,8.9,3268,Regular Show,1,0
2009,5.9,852,A Christmas Snow,1,1
2009,7.1,42,The Inherited,1,1
2009,2.8,128,Horrid,1,0
2009,7.6,55,Four Roses,1,1
2009,5.9,24,The Id Proxy,1,0
2009,3.9,26,The Legacy,1,0
2009,5.1,18,Psychopath,1,0
2009,3.6,254,Caesar and Otto's Summer Camp Massacre,1,1
2009,6.9,16,Townies,1,0
2009,2.2,184,Scouts Honor,1,0
2009,4.1,127,The Ritual,1,0
2009,1.7,154,Diamond Dawgs,1,0
2009,5.6,193,The Outside,1,0
2009,4.6,25,Rules,1,0
2009,3.6,1049,Midnight Chronicles,1,0
2009,6.2,90886,Case 39,1,0
2009,5.9,5295,Little New York,1,0
2009,7.7,65,Shade of Grey,1,1
2009,6.5,75042,A Perfect Getaway,1,0
2009,6.3,14971,Bandslam,1,0
2009,5.4,20,Desires of the Heart,1,0
2009,6.6,62,The Anchorage,1,1
2009,4.7,7772,Shorts,1,1
2009,5.9,22,Not Dead Yet,1,0
2009,9.6,13,Cafe Coexistence,1,0
2009,4.9,66,Hell's Chain,1,0
2009,3.0,1481,The Last Resort,1,0
2009,3.1,403,I Do... I Did!,1,0
2009,5.4,249,Island of Grace,1,0
2009,3.2,383,Steppin: The Movie,1,0
2009,5.1,359,Smile Pretty,1,0
2009,2.8,189,Bounty,1,0
2009,7.9,699214,District 9,1,1
2009,5.3,14743,Post Grad,1,0
2009,5.0,160,The Commune,1,0
2009,6.5,518673,X-Men Origins: Wolverine,1,1
2009,2.3,195,Partners,1,1
2009,7.0,11,The Bicyclists,1,0
2009,4.7,8698,I Hate Valentine's Day,1,0
2009,5.2,23,Dark Room Theater,1,1
2009,7.9,13,Salad Daze,1,0
2009,7.8,98,INRI,1,0
2009,3.5,23,Haunted Airplane,1,0
2009,4.5,128,Fear the Forest,1,0
2009,3.1,795,Royal Kill,1,0
2009,4.0,249,I Got Five on It Too,1,0
2009,4.1,48,Orville,1,0
2009,7.7,123,Moonlight Sonata,1,1
2009,7.2,13,Dialogues,1,0
2009,5.0,11,Within,1,0
2009,7.8,11,Adiós Mr. Falcon,1,0
2009,6.1,154953,Crank: High Voltage,1,1
2009,4.0,1566,Someone's Knocking at the Door,1,0
2009,5.7,9675,Night Train,1,0
2009,4.0,1929,Wild Cherry,1,1
2009,4.6,44422,Hannah Montana: The Movie,1,1
2009,5.1,31765,Sorority Row,1,0
2009,4.2,77,Reflections in the Mud,1,0
2009,7.4,36,Stand Up: Muslim-American Comics Come of Age,1,0
2009,7.8,54,Red Corvette,1,0
2009,5.6,11,The Lost Nomads: Get Lost!,1,0
2009,6.7,114,The Attic Door,1,1
2009,7.6,22,Waiting for Ophelia,1,0
2009,5.5,36,Piyalir Password,1,0
2009,6.4,14,Shades of Gray,1,0
2009,5.8,10,Captain Majid,1,0
2009,8.0,16,Nyab Siab Zoo,1,0
2009,5.9,129,Achchamundu! Achchamundu!,1,1
2009,5.9,18,Alien Babes,1,0
2009,7.1,25,Barbariana: Queen of the Savages,1,0
2009,7.0,10,The Despair,1,0
2009,7.9,612676,Star Trek,1,1
2009,5.7,30,Erased: James Franco,1,0
2009,2.8,997,Bled,1,0
2009,3.2,160,Space Girls in Beverly Hills,1,1
2009,1.4,418,C Me Dance,1,0
2009,4.6,1361,Rain Fall,1,0
2009,5.2,1468,Blood River,1,1
2009,4.5,20,The 420 Movie,1,0
2009,5.2,138,Jesus People: The Movie,1,0
2009,5.2,91,The Boys of Ghost Town,1,0
2009,3.4,796,Kicking the Dog,1,0
2009,7.1,75782,Whatever Works,1,1
2009,4.8,116,Earth Day,1,0
2009,7.1,11,Ripples,1,0
2009,8.8,16,Rifftrax: Twilight,1,0
2009,5.0,33249,Obsessed,1,1
2009,4.9,3556,Stay Cool,1,0
2009,5.4,778,Shannon's Rainbow,1,0
2009,5.9,47,Cigarette Girl,1,0
2009,4.3,54,Dirtbags: Evil Never Felt So Good,1,0
2009,5.6,33845,Fighting,1,0
2009,5.4,5216,Tell Tale,1,1
2009,5.8,2447,Don McKay,1,0
2009,6.0,1817,Guy and Madeline on a Park Bench,1,1
2009,7.0,33,The Carbon Copy,1,0
2009,2.7,160,Witchmaster General,1,0
2009,6.7,54730,The Soloist,1,1
2009,7.8,90,Blue,1,1
2009,6.2,58,Tale of the Tribe,1,0
2009,4.4,63,Better the Devil You Know,1,0
2009,5.0,4222,ZMD: Zombies of Mass Destruction,1,0
2009,5.6,1018,April Showers,1,0
2009,8.0,38,Blood Line,1,1
2009,2.4,238,Kung Fu Joe,1,0
2009,4.3,324,Flying By,1,1
2009,4.0,662,Deadland,1,1
2009,7.1,28,Good Boy,1,1
2009,6.6,123,Sordid Things,1,1
2009,6.5,40,Bureaucracy,1,1
2009,7.0,12,A Time for the Heart,1,0
2009,7.8,10,Walking to Maryland,1,0
2009,4.8,2277,Dark House,1,1
2009,2.9,77,Stem Cell,1,0
2009,8.1,11,Trap House,1,0
2009,7.1,155782,State of Play,1,1
2009,4.7,399,Bandaged,1,0
2009,2.9,1009,Fire from Below,1,0
2009,4.6,887,Winter of Frozen Dreams,1,0
2009,8.1,44,Fighting Nirvana,1,0
2009,6.0,15,Skittin Across America,1,0
2009,5.2,83,Tapioca,1,0
2009,5.9,28,American Judoka,1,0
2009,3.6,420,Poker Run,1,1
2009,3.6,1983,Happily N'ever After 2: Snow White: Another Bite at the Apple,1,0
2009,7.6,10,Sicilian Tale,1,0
2009,3.4,1334,Dragon Hunter,1,0
2009,7.4,32184,City Island,1,1
2009,7.8,20,The Listener,1,0
2009,6.3,3176,The City of Your Final Destination,1,1
2009,6.9,4026,The Perfect Game,1,0
2009,5.2,25,W the Movie,1,0
2009,5.4,64,Split Ends,1,1
2009,4.4,158,Perestroika,1,0
2009,5.0,940,Bob Funk,1,0
2009,8.4,23,The Heart of No Place,1,1
2009,4.3,869,Road of No Return,1,0
2009,3.3,140,The Blue Elephant 2,1,0
2009,3.3,224,Hired Gun,1,0
2009,8.8,14,The Parts Left Over,1,0
2009,7.3,70,The Other Side of Paradise,1,1
2009,4.5,66,Gang Girl,1,0
2009,5.5,646,Rock Slyde,1,1
2009,3.7,363,The Grind,1,0
2009,2.9,477,The Seduction of Dr. Fugazzi,1,0
2009,5.7,28,The One Lamb,1,0
2009,4.3,121,Desdemona: A Love Story,1,1
2009,3.4,397,Finale,1,1
2009,6.5,237,We Are the Mods,1,1
2009,4.1,90,Bye-Bye Bin Laden,1,0
2009,5.3,362,Saving Grace B. Jones,1,0
2009,5.6,4330,The Skeptic,1,0
2009,8.2,12,Prey for the Island,1,0
2009,4.9,398,American Bully,1,1
2009,5.8,63770,The Haunting in Connecticut,1,1
2009,4.5,112,The Crimson Mask,1,1
2009,8.1,38,GB: 2525,1,0
2009,5.6,29872,12 Rounds,1,0
2009,5.2,8676,Laid to Rest,1,0
2009,4.7,115,Mexican Gold,1,0
2009,6.1,770,True Adolescents,1,0
2009,6.0,1446,Breaking Upwards,1,0
2009,5.1,880,Alexander the Last,1,0
2009,6.3,27,Family Property Backwoods Killing Spree,1,0
2009,4.1,23,Dark New World,1,0
2009,7.3,114140,The Boat That Rocked,1,1
2009,4.0,747,Drifter: Henry Lee Lucas,1,1
2009,5.0,121,Community College,1,0
2009,8.6,10,Wake Up You're Sleeping,1,0
2009,5.4,1889,Love N' Dancing,1,0
2009,3.5,2942,It's Alive,1,0
2009,4.0,137,From the Dark,1,0
2009,5.1,60,Homeland,1,0
2009,8.5,16,Spoiler Alert,1,1
2009,7.4,21,The Waiting List,1,1
2009,9.0,21,Last Days of Simon,1,1
2009,4.2,3485,Baby on Board,1,0
2009,4.4,262,"Sorry, Thanks",1,0
2009,2.7,471,The Pit and the Pendulum,1,0
2009,6.0,261,Bomber,1,1
2009,5.6,6444,Women in Trouble,1,0
2009,5.1,194,Come What May,1,0
2009,6.2,104,The Life of Lucky Cucumber,1,0
2009,6.1,545,White on Rice,1,1
2009,3.3,132,Alien Presence,1,0
2009,4.6,29,"It Was Great, But I Was Ready to Come Home",1,0
2009,7.0,2822,That Evening Sun,1,1
2009,5.7,64304,Observe and Report,1,1
2009,8.5,25,Crackin' the Code,1,0
2009,6.1,242,The Overbrook Brothers,1,1
2009,5.8,273,Made in China,1,1
2009,6.0,182,Artois the Goat,1,1
2009,7.3,84,Modern Love Is Automatic,1,0
2009,5.6,193,Fruit Fly,1,1
2009,5.9,112,Finding Me,1,0
2009,5.4,202,St. Nick,1,1
2009,5.1,580,From Mexico with Love,1,0
2009,4.1,3166,Run! Bitch Run!,1,1
2009,6.6,211332,Drag Me to Hell,1,1
2009,5.9,186,Falling Awake,1,0
2009,6.5,423,Don't Let Me Drown,1,1
2009,5.2,306,How I Got Lost,1,1
2009,3.5,86,Caleb's Door,1,0
2009,8.3,1510812,Inglourious Basterds,1,1
2009,4.7,140,Terror from Beneath the Earth,1,0
2009,5.0,60,Two-Minute Heist,1,1
2009,3.6,12572,Dance Flick,1,0
2009,5.1,1408,Everyman's War,1,0
2009,4.6,1372,Otto Fiction,1,0
2009,3.9,518,Dawning,1,1
2009,3.3,253,Know Thy Enemy,1,0
2009,4.4,35,Tales of the Valley of the Wind,1,0
2009,6.3,14,Faust,1,0
2009,7.5,15,Lunatics Lovers & Actors,1,0
2009,5.1,716,Midgets vs. Mascots,1,0
2009,4.9,34,Redneck Carnage,1,0
2009,3.7,7009,The Devil's Tomb,1,0
2009,3.1,883,Brothers War,1,0
2009,5.6,14,Lawson: White Heat,1,0
2009,5.4,78,Jack Squad,1,0
2009,3.3,539,The Fear Chamber,1,0
2009,6.5,3698,Make the Yuletide Gay,1,1
2009,5.4,81,There's a Stranger in My House,1,0
2009,8.3,1082124,Up,1,1
2009,7.0,27,Unremembered,1,1
2009,6.5,370867,Terminator Salvation,1,1
2009,6.0,205811,Night at the Museum: Battle of the Smithsonian,1,1
2009,6.8,13417,Tetro,1,1
2009,5.1,3839,The Line,1,0
2009,6.0,981,Just Peck,1,0
2009,4.9,93,Heavy Mental: A Rock-n-Roll Blood Bath,1,0
2009,5.2,5465,Hunger,1,0
2009,6.2,16,Here. My Explosion...,1,0
2009,6.7,29700,Taking Woodstock,1,0
2009,6.9,2650,Daddy Longlegs,1,1
2009,6.3,12970,Veronika Decides to Die,1,0
2009,6.7,11,The Parchene Conspiracy,1,0
2009,6.3,12,Nancy Barry's Big Case,1,0
2009,6.8,38079,Middle Men,1,0
2009,3.0,915,The Offerings,1,1
2009,5.5,510,El cártel,1,0
2009,6.2,130,A Greater Yes: The Story of Amy Newhouse,1,0
2009,6.8,119,This End Up,1,0
2009,7.7,85,Care of Footpath,1,0
2009,7.4,10,Ho Ho Homicidal,1,0
2009,5.1,110,Bazookas: The Movie,1,0
2009,3.4,137,The Whole Truth,1,0
2009,7.5,30,The Broken Hearts Club,1,0
2009,5.2,35,Blunted House: The Movie,1,0
2009,8.1,36,Why George?,1,0
2009,6.7,32,Power Trip,1,0
2009,6.4,203327,The Taking of Pelham 123,1,1
2009,5.6,28,The Scarf,1,0
2009,5.7,198,Women Do It Better,1,0
2009,3.8,80,Glenn Beck's Common Sense Tour,1,0
2009,5.3,73593,Land of the Lost,1,1
2009,7.0,54527,Away We Go,1,1
2009,1.6,8307,After Last Season,1,0
2009,3.3,883,Pandemic,1,0
2009,5.2,436,Within,1,1
2009,3.3,133,Echelon 8,1,1
2009,4.5,202,The Landlord,1,0
2009,4.6,41,Old Habits Die Hard,1,1
2009,7.7,815615,The Hangover,1,1
2009,6.5,1862,The War Boys,1,0
2009,3.4,1162,Penance,1,0
2009,1.9,146,O.B.A.M. Nude,1,0
2009,5.2,34,Find Me,1,0
2009,8.9,13,One Hit Wonder,1,0
2009,5.6,15,Time-Men,1,0
2009,6.8,1734,My Dog Tulip,1,0
2009,5.4,128,In the Eyes of a Killer,1,1
2009,4.0,477,Frankenhood,1,0
2009,4.6,375,Four Boxes,1,0
2009,5.9,73,Hold,1,0
2009,7.6,46,A Fly in the Champagne,1,0
2009,5.3,53,Office of the Dead,1,0
2009,6.0,45,The Quiet Arrangement,1,0
2009,6.3,10,Stripped and Teased: Tales from Las Vegas Women,1,0
2009,6.7,342295,The Proposal,1,1
2009,3.2,267,Street Boss,1,0
2009,4.4,809,Running on Empty Dreams,1,1
2009,4.6,19216,The Grudge 3,1,0
2009,3.6,14245,S. Darko,1,0
2009,5.8,92545,Ghosts of Girlfriends Past,1,1
2009,6.0,2470,Wonderful World,1,0
2009,9.0,10,Fear of Attraction,1,0
2009,2.6,1899,Never Surrender,1,0
2009,4.9,2278,Eyeborgs,1,1
2009,6.8,77,All Ages Night,1,0
2009,7.6,19,Shadow of Crime,1,0
2009,6.4,878,Into Temptation,1,1
2009,7.4,11,Shelter: A Monster Movie,1,0
2009,6.0,17158,The Maiden Heist,1,0
2009,6.1,1288,Street Dreams,1,1
2009,5.7,547,The Perfect Age of Rock 'n' Roll,1,1
2009,8.0,64,The People v. Leo Frank,1,0
2009,3.7,190,Minty: The Assassin,1,0
2009,3.9,178,H2O Extreme,1,0
2009,5.4,75,Flicker,1,0
2009,7.1,49550,Thirst,1,1
2009,5.7,286,Alpha Males Experiment,1,1
2009,4.4,132,Tripping Forward,1,0
2009,5.8,9587,The Good Guy,1,0
2009,5.9,101,Hysterical Psycho,1,0
2009,4.7,72,Dog,1,1
2009,7.5,15,Meipporul,1,0
2009,8.1,10,My Sixteenth Summer,1,1
2009,4.3,60,Pressure,1,0
2009,7.7,10,Diary of a Superhero,1,0
2009,7.7,11,Not Haunted,1,0
2009,6.3,49374,The House of the Devil,1,1
2009,5.3,8710,Serious Moonlight,1,1
2009,4.3,961,Made for Each Other,1,0
2009,4.8,1247,2:13,1,0
2009,6.8,431,Broken Promise,1,1
2009,7.3,1177,Entre nos,1,1
2009,6.1,2192,Handsome Harry,1,1
2009,7.4,38,And the Winner Is...,1,1
2009,8.6,15,The Stevie Wondershow,1,0
2009,6.5,13232,Timer,1,1
2009,2.7,373,Match.Dead,1,0
2009,6.8,89,The Waterhole,1,0
2009,6.9,36,The Intervention,1,0
2009,6.1,126,Cruzando,1,1
2009,5.7,12,Dr. Laura Live! In Praise of Mom,1,0
2009,5.3,1929,What Goes Up,1,1
2009,5.2,3683,The Sky Has Fallen,1,1
2009,5.0,170,Lost Dream,1,0
2009,6.2,15093,Powder Blue,1,0
2009,5.7,10987,Next Day Air,1,0
2009,6.5,140,You,1,0
2009,5.3,866,Call of the Wild,1,0
2009,5.0,89,A Good Funeral,1,0
2009,8.2,12,The Lower Circle,1,0
2009,8.2,19,Voices,1,0
2009,6.0,179,Nero Bloom: Private Eye,1,0
2009,5.9,11,Off-Loop,1,0
2009,6.0,94,Shamelessly She-Hulk,1,0
2009,5.9,16,Goodbye Victoria,1,0
2009,4.8,213,Perfidy,1,0
2009,8.5,13,Clear Skies 2,1,0
2009,5.8,61,Mango Tango,1,0
2009,6.3,89,Once Upon a Summer,1,0
2009,6.4,76,Drive-By Chronicles: Sidewayz,1,0
2009,6.7,302385,Angels & Demons,1,1
2009,6.0,84,Melvin,1,0
2009,8.8,30,Truly Blessed,1,0
2009,6.1,310,The Lionshare,1,0
2009,6.2,20943,The Limits of Control,1,1
2009,4.8,403,Cold Storage,1,0
2009,3.6,221,The Jailhouse,1,0
2009,6.1,51,Untitled Horror Comedy,1,0
2009,6.6,19,Deep River,1,0
2009,8.0,15,Molly Pickens and the Rainy Day Castle,1,0
2009,6.2,231,The Mother of Invention,1,0
2009,2.4,233,Everybody Dies,1,0
2009,5.5,109,The Turnpike Killer,1,0
2009,5.0,68,Hampshire,1,0
2009,9.1,24,Decomposed,1,0
2009,5.9,20482,My Life in Ruins,1,0
2009,6.5,90,Cryptic,1,0
2009,4.4,39,Dawning,1,0
2009,9.2,22,"Perhaps, Somewhere",1,1
2009,5.5,39788,Whiteout,1,0
2009,4.8,22109,Survival of the Dead,1,0
2009,2.9,3332,Hole in One,1,0
2009,7.6,11,Mayhem,1,0
2009,8.9,26,Coffka,1,0
2009,8.0,28,Paper-Maché,1,0
2009,1.3,18,Unusual Occurrences,1,0
2009,6.5,16,Abundant Sunshine,1,0
2009,6.9,21,Living Arrangements,1,0
2009,5.7,25,The Bait,1,0
2009,7.3,123,Twists of Fate,1,1
2009,8.0,16,Red,1,0
2009,6.4,10,The Make Believers,1,0
2009,8.4,20,Shadowman,1,0
2009,8.3,15,The Children of Angel Creek,1,0
2009,7.9,16,Passenger Seat,1,0
2009,7.8,47,Hey Diddle Diddle,1,0
2009,3.6,65,A Zombie Movie,1,0
2009,6.8,20,I.Q.,1,0
2009,9.1,12,Angel Wishes: Journey of a Spiritual Healer,1,0
2009,7.1,13,Loaner,1,0
2009,7.7,25,Mind's Eye,1,0
2009,5.4,40,The Four Twenty-One,1,0
2009,4.2,14,The Promised Land,1,0
2009,6.6,20,Saberfrog,1,0
2009,7.7,14,Deguello,1,0
2009,7.7,12,Exodus?,1,0
2009,8.2,20,100 Lives,1,0
2009,7.8,12,Searching for Ron Ficus,1,0
2009,4.6,43,Madness,1,0
2009,8.7,16,The Death of Richard Young,1,0
2009,7.8,11,The Occupant,1,0
2009,7.1,17,Tesla the Superman,1,0
2009,6.5,21,The Bug in the Bathroom,1,0
2009,3.6,49,Life Room,1,0
2009,7.9,21,Unlikely Prophets,1,0
2009,4.6,38,Street Playerz,1,0
2009,8.0,11,Salud,1,1
2009,3.2,157,In the Dead of Night,1,0
2009,3.1,13,Aversion,1,0
2009,9.6,13,The Likes of Us,1,0
2009,7.2,19,On the Market,1,1
2009,8.8,20,Funeral Arrangements,1,0
2009,7.9,12,Dale and the Laughing Turtle,1,0
2009,5.4,12,Winter,1,1
2009,5.9,12,6 Days,1,0
2009,6.8,23,The Dreadnaughts,1,0
2009,7.8,16,Enjoy Yourself,1,1
2009,6.5,35,Blood Rogues,1,0
2009,5.3,32,Convict,1,0
2009,5.4,24,So Close,1,0
2009,8.4,11,Bits,1,0
2009,6.2,10,3rd Shift: Michael's Lament,1,0
2009,6.0,30,Thanks for Dying,1,0
2009,7.5,20,Brood,1,0
2009,8.4,30,club83,1,0
2009,7.2,11,Salsa Lessons,1,1
2009,6.9,26,A Test of Wills,1,0
2009,7.1,17,Love 10 to 1,1,0
2009,7.9,13,The Black Facade,1,0
2009,8.3,13,Autumn Gem,1,0
2009,6.0,13,Blood Siblings,1,0
2009,8.3,13,Golden Sunset,1,0
2009,7.7,15,Accidents,1,0
2009,7.1,12,Stamped!,1,0
2009,5.4,27,Only Go There at Night: Darkness Rising,1,0
2009,7.6,13,Taxi Dance,1,0
2009,7.6,39,Quarantined,1,0
2009,8.6,61,Sneakers & Soul,1,1
2009,6.2,17,The Paralyzing Agent,1,0
2009,6.7,15,Dr. Otto Dekein's Original Design,1,0
2009,3.7,28,A Killing on Brighton Beach,1,1
2009,6.2,16,C.R.Y. The Video Diary of Calvin Ray Young,1,0
2009,8.0,16,Uploading to Angels,1,0
2009,7.7,43,Me2,1,0
2009,6.8,19,2k3,1,0
2009,8.4,11,Lake Effect,1,0
2009,6.1,17,"Sex, Drugs, and Stu",1,0
2009,8.0,12,The Rise and Fall of Jeremy Starr,1,0
2009,8.1,38,A Little Party,1,0
2009,8.1,128,Lock-Load-Love,1,0
2009,3.1,193,Haunted Traxxs,1,1
2009,7.9,47,The 2 Bobs,1,0
2009,6.5,64,Karma Calling,1,1
2009,6.4,48,Hierarchy,1,0
2009,4.4,1166,The Perfect Sleep,1,0
2009,5.2,2539,ExTerminators,1,0
2009,5.0,22032,Miss March,1,0
2009,7.0,212967,"I Love You, Man",1,1
2009,6.9,17,Chronicles of the Beyond,1,0
2009,6.6,21,"WWE Summerslam: The Complete Anthology, Vol. 2",1,0
2009,9.0,10,The Supremes: Reflections - The Definitive Performances 1964 - 1969,1,0
2009,7.4,21,"WWE: Summerslam - The Complete Anthology, Vol. 1",1,0
2009,6.4,209580,17 Again,1,1
2009,5.7,61718,Race to Witch Mountain,1,0
2009,8.0,10,City of God's Son,1,0
2009,6.4,28,Paraiso,1,0
2009,4.8,28,3 Day Weekend,1,0
2009,6.5,301279,Fast & Furious,1,1
2009,5.9,4966,The Cry of the Owl,1,0
2009,4.6,470,By the Will of Chingis Khan,1,0
2009,6.1,10,The Rub,1,0
2009,6.5,97240,The Last House on the Left,1,1
2009,6.0,13,Fish Hook,1,0
2009,8.7,16,Hamlin Pond,1,0
2009,6.2,12,The Life Experiment,1,0
2009,5.9,12,Grapes: The Story of an Aspiring Serial Killer,1,1
2009,5.3,19,Power,1,0
2009,7.9,11,The Delicate Nature,1,0
2009,8.3,15,Bored,1,0
2009,5.4,15,The Waiting,1,0
2009,6.9,22,Fist of the North Star: The Shin Saga,1,0
2009,8.0,26,Exit 117,1,0
2009,6.1,10,Rose Colored Miles,1,0
2009,7.1,10,Low Rollers,1,0
2009,7.6,21,S.K.I.N.S.: Serial Killers in Need of Support,1,0
2009,5.1,11,Once a Child of God,1,0
2009,6.9,11,Messiah Complex,1,0
2009,6.0,17,The Mountain Crumbles,1,0
2009,7.0,30,Tim and Katie: A Nice Little Love Story with Zombies,1,0
2009,8.7,10,Hollow Spaces,1,0
2009,7.9,186,The People's Agency,1,0
2009,8.4,11,Ashes,1,0
2009,6.2,22,Nine Minute Love Song,1,0
2009,6.5,11,7 Couches,1,0
2009,7.8,14,Emigrant,1,0
2009,6.2,26,A Good Alibi,1,0
2009,6.1,11,First Person Singular,1,0
2009,6.9,11,A Reading of Tristan & Isolde,1,0
2009,4.6,25,Ten Cents Short,1,0
2009,5.6,14,China Town,1,0
2009,6.2,15,Bad Memories,1,1
2009,7.5,16,Adam,1,0
2009,4.0,46,Freshman Psych,1,0
2009,6.5,17,Park Sharks,1,0
2009,8.7,11,A Year and a Day,1,0
2009,7.8,41,Soul Diaspora,1,1
2009,6.5,12,Geeta in Paradise,1,0
2009,6.2,12,Mad Cow: The Fall of the ZDA,1,0
2009,6.7,123,Boogie Town,1,0
2009,6.5,24,Hunting Grounds,1,0
2009,8.2,14,The Adventures of Umbweki,1,0
2009,5.2,63,Happy in the Valley,1,1
2009,7.1,14,A Trivial Exclusion,1,0
2009,6.4,27,7 Deadly Sins: Inside the Ecomm Cult,1,0
2009,7.1,13,Desert Fox,1,0
2009,8.2,18,Gangs of LA 1991,1,0
2009,9.1,21,My Homework Ate My Dog,1,1
2009,8.7,26,The Aristocrat,1,0
2009,6.3,50,Camouflage,1,0
2009,3.7,50,Get the Girl,1,0
2009,4.1,27,999 West Z Street: The Movie,1,0
2009,5.5,23,What Do I Do Now?,1,0
2009,7.5,19,The Hunter's Moon,1,0
2009,5.4,12,Crush,1,0
2009,8.4,18,Sacred Game,1,1
2009,7.5,15,Melted Hearts,1,0
2009,8.0,19,Grilling Bobby Hicks,1,1
2009,6.0,18,TapeWorm,1,0
2009,5.9,21,The Divided,1,0
2009,4.9,30,Truth Never Lies,1,0
2009,8.2,14,Race Walkers,1,0
2009,7.9,30,Reverie,1,0
2009,6.7,92,Fortune,1,0
2009,7.4,17,Kitaro's Graveyard Gang,1,0
2009,6.4,17,Run It,1,1
2009,3.9,117,Dumping Lisa,1,0
2009,7.7,15,Sister of Night,1,0
2009,6.1,21,Absolute Trust,1,0
2009,3.0,36,Dark Windows,1,0
2009,2.9,23,Match,1,0
2009,8.7,14,Out on Parole,1,0
2009,6.8,18,Split Second,1,0
2009,7.2,18,The Cave Movie,1,0
2009,7.8,11,Un dia en el banco,1,0
2009,5.8,30,The Killer Robots and the Battle for the Cosmic Potato,1,0
2009,9.4,10,Beyond the Facade,1,0
2009,5.5,79,Won Ton Baby!,1,0
2009,8.4,38,Beneath the River,1,0
2009,7.5,14,Frolf: The Movie,1,0
2009,7.4,166,Twice as Dead,1,0
2009,7.5,19,Girls' Night Out,1,0
2009,5.7,19,Soul Killer,1,0
2009,4.7,128,Survive,1,0
2009,6.1,23,LA-308 Assassin Redemption,1,0
2009,6.3,84,Shellter,1,1
2009,8.4,15,K-Town,1,0
2009,6.6,28,Siblings,1,0
2009,8.6,14,Jackrabbit Sky,1,1
2009,6.8,28,Where Are You Sophia?,1,0
